family_id,config_id,signal_time,side
F12,F12_LIM_0043,2020-03-06 15:20:00,buy
F12,F12_LIM_0043,2020-03-06 15:25:00,buy
F12,F12_LIM_0043,2020-03-06 15:30:00,buy
F12,F12_LIM_0043,2020-03-06 15:35:00,buy
F12,F12_LIM_0043,2020-03-06 15:40:00,buy
F12,F12_LIM_0043,2020-03-06 15:45:00,buy
F12,F12_LIM_0043,2020-03-06 15:50:00,buy
F12,F12_LIM_0043,2020-03-06 15:55:00,buy
F12,F12_LIM_0043,2020-03-06 16:40:00,buy
F12,F12_LIM_0043,2020-03-06 16:45:00,buy
F12,F12_LIM_0043,2020-03-06 16:50:00,buy
F12,F12_LIM_0043,2020-03-09 13:45:00,buy
F12,F12_LIM_0043,2020-03-09 13:50:00,buy
F12,F12_LIM_0043,2020-03-09 13:55:00,buy
F12,F12_LIM_0043,2020-03-09 14:05:00,buy
F12,F12_LIM_0043,2020-03-09 14:10:00,buy
F12,F12_LIM_0043,2020-03-09 14:15:00,buy
F12,F12_LIM_0043,2020-03-09 14:35:00,buy
F12,F12_LIM_0043,2020-03-09 14:40:00,buy
F12,F12_LIM_0043,2020-03-09 15:40:00,buy
F12,F12_LIM_0043,2020-03-09 15:45:00,buy
F12,F12_LIM_0043,2020-03-09 15:50:00,buy
F12,F12_LIM_0043,2020-03-09 15:55:00,buy
F12,F12_LIM_0043,2020-03-10 13:30:00,buy
F12,F12_LIM_0043,2020-03-10 13:35:00,buy
F12,F12_LIM_0043,2020-03-10 13:40:00,buy
F12,F12_LIM_0043,2020-03-10 13:45:00,buy
F12,F12_LIM_0043,2020-03-10 13:50:00,buy
F12,F12_LIM_0043,2020-03-10 13:55:00,buy
F12,F12_LIM_0043,2020-03-10 14:05:00,buy
F12,F12_LIM_0043,2020-03-10 14:10:00,buy
F12,F12_LIM_0043,2020-03-10 14:15:00,buy
F12,F12_LIM_0043,2020-03-10 14:20:00,buy
F12,F12_LIM_0043,2020-03-10 14:25:00,buy
F12,F12_LIM_0043,2020-03-10 14:30:00,buy
F12,F12_LIM_0043,2020-03-10 15:55:00,buy
F12,F12_LIM_0043,2020-03-10 16:00:00,buy
F12,F12_LIM_0043,2020-03-11 13:00:00,buy
F12,F12_LIM_0043,2020-03-11 13:05:00,buy
F12,F12_LIM_0043,2020-03-11 13:10:00,buy
F12,F12_LIM_0043,2020-03-11 13:15:00,buy
F12,F12_LIM_0043,2020-03-11 13:20:00,buy
F12,F12_LIM_0043,2020-03-11 13:25:00,buy
F12,F12_LIM_0043,2020-03-11 14:05:00,buy
F12,F12_LIM_0043,2020-03-11 14:10:00,buy
F12,F12_LIM_0043,2020-03-11 14:15:00,buy
F12,F12_LIM_0043,2020-03-11 14:25:00,buy
F12,F12_LIM_0043,2020-03-11 14:30:00,buy
F12,F12_LIM_0043,2020-03-11 14:35:00,buy
F12,F12_LIM_0043,2020-03-11 14:55:00,buy
F12,F12_LIM_0043,2020-03-11 15:00:00,buy
F12,F12_LIM_0043,2020-03-11 15:05:00,buy
F12,F12_LIM_0043,2020-03-11 15:10:00,buy
F12,F12_LIM_0043,2020-03-11 15:15:00,buy
F12,F12_LIM_0043,2020-03-11 15:20:00,buy
F12,F12_LIM_0043,2020-03-11 15:25:00,buy
F12,F12_LIM_0043,2020-03-11 15:30:00,buy
F12,F12_LIM_0043,2020-03-11 15:35:00,buy
F12,F12_LIM_0043,2020-03-11 15:40:00,buy
F12,F12_LIM_0043,2020-03-11 15:45:00,buy
F12,F12_LIM_0043,2020-03-11 15:50:00,buy
F12,F12_LIM_0043,2020-03-12 14:00:00,buy
F12,F12_LIM_0043,2020-03-12 14:05:00,buy
F12,F12_LIM_0043,2020-03-12 14:10:00,buy
F12,F12_LIM_0043,2020-03-12 14:15:00,buy
F12,F12_LIM_0043,2020-03-12 14:20:00,buy
F12,F12_LIM_0043,2020-03-12 14:25:00,buy
F12,F12_LIM_0043,2020-03-12 14:30:00,buy
F12,F12_LIM_0043,2020-03-12 14:35:00,buy
F12,F12_LIM_0043,2020-03-12 14:55:00,buy
F12,F12_LIM_0043,2020-03-12 15:00:00,buy
F12,F12_LIM_0043,2020-03-12 15:05:00,buy
F12,F12_LIM_0043,2020-03-12 15:10:00,buy
F12,F12_LIM_0043,2020-03-12 15:20:00,buy
F12,F12_LIM_0043,2020-03-12 15:35:00,buy
F12,F12_LIM_0043,2020-03-12 15:40:00,buy
F12,F12_LIM_0043,2020-03-12 15:50:00,buy
F12,F12_LIM_0043,2020-03-12 15:55:00,buy
F12,F12_LIM_0043,2020-03-12 16:00:00,buy
F12,F12_LIM_0043,2020-03-13 13:00:00,buy
F12,F12_LIM_0043,2020-03-13 13:05:00,buy
F12,F12_LIM_0043,2020-03-13 13:10:00,buy
F12,F12_LIM_0043,2020-03-13 13:15:00,buy
F12,F12_LIM_0043,2020-03-13 13:20:00,buy
F12,F12_LIM_0043,2020-03-13 14:20:00,buy
F12,F12_LIM_0043,2020-03-13 14:25:00,buy
F12,F12_LIM_0043,2020-03-13 14:30:00,buy
F12,F12_LIM_0043,2020-03-13 14:35:00,buy
F12,F12_LIM_0043,2020-03-13 14:40:00,buy
F12,F12_LIM_0043,2020-03-13 15:40:00,buy
F12,F12_LIM_0043,2020-03-13 15:45:00,buy
F12,F12_LIM_0043,2020-03-13 15:55:00,buy
F12,F12_LIM_0043,2020-03-13 16:00:00,buy
F12,F12_LIM_0043,2020-03-16 13:00:00,buy
F12,F12_LIM_0043,2020-03-16 13:05:00,buy
F12,F12_LIM_0043,2020-03-16 13:10:00,buy
F12,F12_LIM_0043,2020-03-16 13:15:00,buy
F12,F12_LIM_0043,2020-03-16 13:20:00,buy
F12,F12_LIM_0043,2020-03-16 13:25:00,buy
F12,F12_LIM_0043,2020-03-16 13:30:00,buy
F12,F12_LIM_0043,2020-03-16 13:35:00,buy
F12,F12_LIM_0043,2020-03-16 14:30:00,buy
F12,F12_LIM_0043,2020-03-16 14:35:00,buy
F12,F12_LIM_0043,2020-03-16 14:40:00,buy
F12,F12_LIM_0043,2020-03-16 14:50:00,buy
F12,F12_LIM_0043,2020-03-16 14:55:00,buy
F12,F12_LIM_0043,2020-03-16 15:00:00,buy
F12,F12_LIM_0043,2020-03-17 14:25:00,buy
F12,F12_LIM_0043,2020-03-17 14:35:00,buy
F12,F12_LIM_0043,2020-03-17 14:40:00,buy
F12,F12_LIM_0043,2020-03-17 14:45:00,buy
F12,F12_LIM_0043,2020-03-17 14:50:00,buy
F12,F12_LIM_0043,2020-03-17 14:55:00,buy
F12,F12_LIM_0043,2020-03-18 13:00:00,buy
F12,F12_LIM_0043,2020-03-18 13:05:00,buy
F12,F12_LIM_0043,2020-03-18 13:10:00,buy
F12,F12_LIM_0043,2020-03-18 13:15:00,buy
F12,F12_LIM_0043,2020-03-18 13:20:00,buy
F12,F12_LIM_0043,2020-03-18 13:25:00,buy
F12,F12_LIM_0043,2020-03-18 13:35:00,buy
F12,F12_LIM_0043,2020-03-18 13:40:00,buy
F12,F12_LIM_0043,2020-03-18 13:45:00,buy
F12,F12_LIM_0043,2020-03-18 13:50:00,buy
F12,F12_LIM_0043,2020-03-18 13:55:00,buy
F12,F12_LIM_0043,2020-03-18 14:05:00,buy
F12,F12_LIM_0043,2020-03-18 14:30:00,buy
F12,F12_LIM_0043,2020-03-18 14:35:00,buy
F12,F12_LIM_0043,2020-03-18 14:40:00,buy
F12,F12_LIM_0043,2020-03-18 14:45:00,buy
F12,F12_LIM_0043,2020-03-18 14:50:00,buy
F12,F12_LIM_0043,2020-03-18 14:55:00,buy
F12,F12_LIM_0043,2020-03-18 15:00:00,buy
F12,F12_LIM_0043,2020-03-18 15:05:00,buy
F12,F12_LIM_0043,2020-03-18 15:10:00,buy
F12,F12_LIM_0043,2020-03-18 15:15:00,buy
F12,F12_LIM_0043,2020-03-18 15:20:00,buy
F12,F12_LIM_0043,2020-03-18 15:25:00,buy
F12,F12_LIM_0043,2020-03-18 15:55:00,buy
F12,F12_LIM_0043,2020-03-18 16:00:00,buy
F12,F12_LIM_0043,2020-03-19 14:35:00,buy
F12,F12_LIM_0043,2020-03-19 15:05:00,buy
F12,F12_LIM_0043,2020-03-19 15:10:00,buy
F12,F12_LIM_0043,2020-03-19 15:15:00,buy
F12,F12_LIM_0043,2020-03-19 15:20:00,buy
F12,F12_LIM_0043,2020-03-19 15:35:00,buy
F12,F12_LIM_0043,2020-03-19 15:50:00,buy
F12,F12_LIM_0043,2020-03-19 15:55:00,buy
F12,F12_LIM_0043,2020-03-19 16:00:00,buy
F12,F12_LIM_0043,2020-03-20 13:05:00,buy
F12,F12_LIM_0043,2020-03-20 13:10:00,buy
F12,F12_LIM_0043,2020-03-20 13:15:00,buy
F12,F12_LIM_0043,2020-03-20 13:20:00,buy
F12,F12_LIM_0043,2020-03-20 13:25:00,buy
F12,F12_LIM_0043,2020-03-20 15:35:00,buy
F12,F12_LIM_0043,2020-03-20 15:50:00,buy
F12,F12_LIM_0043,2020-03-20 15:55:00,buy
F12,F12_LIM_0043,2020-03-23 13:25:00,buy
F12,F12_LIM_0043,2020-03-23 13:35:00,buy
F12,F12_LIM_0043,2020-03-23 15:20:00,buy
F12,F12_LIM_0043,2020-03-23 15:25:00,buy
F12,F12_LIM_0043,2020-03-23 15:30:00,buy
F12,F12_LIM_0043,2020-03-23 15:35:00,buy
F12,F12_LIM_0043,2020-03-23 15:40:00,buy
F12,F12_LIM_0043,2020-03-23 15:45:00,buy
F12,F12_LIM_0043,2020-03-23 15:50:00,buy
F12,F12_LIM_0043,2020-03-23 15:55:00,buy
F12,F12_LIM_0043,2020-03-23 16:00:00,buy
F12,F12_LIM_0043,2020-03-24 13:35:00,buy
F12,F12_LIM_0043,2020-03-24 13:40:00,buy
F12,F12_LIM_0043,2020-03-24 13:50:00,buy
F12,F12_LIM_0043,2020-03-24 13:55:00,buy
F12,F12_LIM_0043,2020-03-24 14:00:00,buy
F12,F12_LIM_0043,2020-03-24 14:20:00,buy
F12,F12_LIM_0043,2020-03-24 14:25:00,buy
F12,F12_LIM_0043,2020-03-24 14:30:00,buy
F12,F12_LIM_0043,2020-03-24 14:35:00,buy
F12,F12_LIM_0043,2020-03-24 14:40:00,buy
F12,F12_LIM_0043,2020-03-24 14:45:00,buy
F12,F12_LIM_0043,2020-03-25 13:45:00,buy
F12,F12_LIM_0043,2020-03-25 13:50:00,buy
F12,F12_LIM_0043,2020-03-25 13:55:00,buy
F12,F12_LIM_0043,2020-03-25 14:00:00,buy
F12,F12_LIM_0043,2020-03-25 14:05:00,buy
F12,F12_LIM_0043,2020-03-25 14:10:00,buy
F12,F12_LIM_0043,2020-03-25 15:00:00,buy
F12,F12_LIM_0043,2020-03-25 15:25:00,buy
F12,F12_LIM_0043,2020-03-26 13:35:00,buy
F12,F12_LIM_0043,2020-03-26 13:40:00,buy
F12,F12_LIM_0043,2020-03-26 13:45:00,buy
F12,F12_LIM_0043,2020-03-26 13:50:00,buy
F12,F12_LIM_0043,2020-03-27 13:00:00,buy
F12,F12_LIM_0043,2020-03-27 13:05:00,buy
F12,F12_LIM_0043,2020-03-27 13:15:00,buy
F12,F12_LIM_0043,2020-03-27 13:20:00,buy
F12,F12_LIM_0043,2020-03-27 13:25:00,buy
F12,F12_LIM_0043,2020-03-27 13:30:00,buy
F12,F12_LIM_0043,2020-03-27 13:35:00,buy
F12,F12_LIM_0043,2020-03-27 13:40:00,buy
F12,F12_LIM_0043,2020-03-27 13:45:00,buy
F12,F12_LIM_0043,2020-03-30 13:00:00,buy
F12,F12_LIM_0043,2020-03-30 13:05:00,buy
F12,F12_LIM_0043,2020-03-30 15:50:00,buy
F12,F12_LIM_0043,2020-03-30 15:55:00,buy
F12,F12_LIM_0043,2020-03-30 16:00:00,buy
F12,F12_LIM_0043,2020-03-31 13:20:00,buy
F12,F12_LIM_0043,2020-03-31 13:25:00,buy
F12,F12_LIM_0043,2020-03-31 14:00:00,buy
F12,F12_LIM_0043,2020-03-31 14:05:00,buy
F12,F12_LIM_0044,2020-03-03 16:25:00,buy
F12,F12_LIM_0044,2020-03-03 16:30:00,buy
F12,F12_LIM_0044,2020-03-04 14:30:00,buy
F12,F12_LIM_0044,2020-03-10 14:10:00,buy
F12,F12_LIM_0044,2020-03-10 14:15:00,buy
F12,F12_LIM_0044,2020-03-10 14:20:00,buy
F12,F12_LIM_0044,2020-03-10 14:25:00,buy
F12,F12_LIM_0044,2020-03-11 15:00:00,buy
F12,F12_LIM_0044,2020-03-11 15:05:00,buy
F12,F12_LIM_0044,2020-03-11 15:10:00,buy
F12,F12_LIM_0044,2020-03-11 15:15:00,buy
F12,F12_LIM_0044,2020-03-11 15:30:00,buy
F12,F12_LIM_0044,2020-03-11 15:35:00,buy
F12,F12_LIM_0044,2020-03-11 15:40:00,buy
F12,F12_LIM_0044,2020-03-11 15:45:00,buy
F12,F12_LIM_0044,2020-03-11 15:50:00,buy
F12,F12_LIM_0044,2020-03-12 15:05:00,buy
F12,F12_LIM_0044,2020-03-12 15:10:00,buy
F12,F12_LIM_0044,2020-03-13 13:10:00,buy
F12,F12_LIM_0044,2020-03-13 13:25:00,buy
F12,F12_LIM_0044,2020-03-13 13:30:00,buy
F12,F12_LIM_0044,2020-03-16 13:10:00,buy
F12,F12_LIM_0044,2020-03-16 13:15:00,buy
F12,F12_LIM_0044,2020-03-16 13:20:00,buy
F12,F12_LIM_0044,2020-03-16 13:25:00,buy
F12,F12_LIM_0044,2020-03-16 13:30:00,buy
F12,F12_LIM_0044,2020-03-18 13:40:00,buy
F12,F12_LIM_0044,2020-03-18 13:45:00,buy
F12,F12_LIM_0044,2020-03-18 13:55:00,buy
F12,F12_LIM_0044,2020-03-18 15:00:00,buy
F12,F12_LIM_0044,2020-03-18 15:05:00,buy
F12,F12_LIM_0044,2020-03-18 15:10:00,buy
F12,F12_LIM_0044,2020-03-18 15:15:00,buy
F12,F12_LIM_0044,2020-03-18 15:20:00,buy
F12,F12_LIM_0044,2020-03-18 15:55:00,buy
F12,F12_LIM_0044,2020-03-19 15:55:00,buy
F12,F12_LIM_0044,2020-03-19 16:00:00,buy
F12,F12_LIM_0044,2020-03-23 15:45:00,buy
F12,F12_LIM_0044,2020-03-23 15:50:00,buy
F12,F12_LIM_0044,2020-03-23 15:55:00,buy
F12,F12_LIM_0044,2020-03-23 16:00:00,buy
F12,F12_LIM_0044,2020-03-24 14:25:00,buy
F12,F12_LIM_0044,2020-03-24 14:30:00,buy
F12,F12_LIM_0044,2020-03-24 14:35:00,buy
F12,F12_LIM_0044,2020-03-27 13:00:00,buy
F12,F12_LIM_0044,2020-03-27 13:20:00,buy
F12,F12_LIM_0044,2020-03-27 13:25:00,buy
F12,F12_LIM_0044,2020-03-27 13:30:00,buy
F12,F12_LIM_0044,2020-03-27 13:35:00,buy
F12,F12_LIM_0044,2020-03-27 13:40:00,buy
F12,F12_LIM_0044,2020-03-30 13:00:00,buy
F12,F12_LIM_0044,2020-03-30 13:05:00,buy
F12,F12_LIM_0045,2020-03-03 16:25:00,buy
F12,F12_LIM_0045,2020-03-03 16:30:00,buy
F12,F12_LIM_0045,2020-03-04 14:30:00,buy
F12,F12_LIM_0045,2020-03-10 14:10:00,buy
F12,F12_LIM_0045,2020-03-10 14:15:00,buy
F12,F12_LIM_0045,2020-03-10 14:20:00,buy
F12,F12_LIM_0045,2020-03-10 14:25:00,buy
F12,F12_LIM_0045,2020-03-11 15:00:00,buy
F12,F12_LIM_0045,2020-03-11 15:05:00,buy
F12,F12_LIM_0045,2020-03-11 15:10:00,buy
F12,F12_LIM_0045,2020-03-11 15:15:00,buy
F12,F12_LIM_0045,2020-03-11 15:30:00,buy
F12,F12_LIM_0045,2020-03-11 15:35:00,buy
F12,F12_LIM_0045,2020-03-11 15:40:00,buy
F12,F12_LIM_0045,2020-03-11 15:45:00,buy
F12,F12_LIM_0045,2020-03-11 15:50:00,buy
F12,F12_LIM_0045,2020-03-12 15:05:00,buy
F12,F12_LIM_0045,2020-03-12 15:10:00,buy
F12,F12_LIM_0045,2020-03-13 13:10:00,buy
F12,F12_LIM_0045,2020-03-13 13:25:00,buy
F12,F12_LIM_0045,2020-03-13 13:30:00,buy
F12,F12_LIM_0045,2020-03-16 13:10:00,buy
F12,F12_LIM_0045,2020-03-16 13:15:00,buy
F12,F12_LIM_0045,2020-03-16 13:20:00,buy
F12,F12_LIM_0045,2020-03-16 13:25:00,buy
F12,F12_LIM_0045,2020-03-16 13:30:00,buy
F12,F12_LIM_0045,2020-03-18 13:40:00,buy
F12,F12_LIM_0045,2020-03-18 13:45:00,buy
F12,F12_LIM_0045,2020-03-18 13:55:00,buy
F12,F12_LIM_0045,2020-03-18 15:00:00,buy
F12,F12_LIM_0045,2020-03-18 15:05:00,buy
F12,F12_LIM_0045,2020-03-18 15:10:00,buy
F12,F12_LIM_0045,2020-03-18 15:15:00,buy
F12,F12_LIM_0045,2020-03-18 15:20:00,buy
F12,F12_LIM_0045,2020-03-18 15:55:00,buy
F12,F12_LIM_0045,2020-03-19 15:55:00,buy
F12,F12_LIM_0045,2020-03-19 16:00:00,buy
F12,F12_LIM_0045,2020-03-23 15:45:00,buy
F12,F12_LIM_0045,2020-03-23 15:50:00,buy
F12,F12_LIM_0045,2020-03-23 15:55:00,buy
F12,F12_LIM_0045,2020-03-23 16:00:00,buy
F12,F12_LIM_0045,2020-03-24 14:25:00,buy
F12,F12_LIM_0045,2020-03-24 14:30:00,buy
F12,F12_LIM_0045,2020-03-24 14:35:00,buy
F12,F12_LIM_0045,2020-03-27 13:00:00,buy
F12,F12_LIM_0045,2020-03-27 13:20:00,buy
F12,F12_LIM_0045,2020-03-27 13:25:00,buy
F12,F12_LIM_0045,2020-03-27 13:30:00,buy
F12,F12_LIM_0045,2020-03-27 13:35:00,buy
F12,F12_LIM_0045,2020-03-27 13:40:00,buy
F12,F12_LIM_0045,2020-03-30 13:00:00,buy
F12,F12_LIM_0045,2020-03-30 13:05:00,buy
F12,F12_LIM_0046,2020-03-02 14:10:00,buy
F12,F12_LIM_0046,2020-03-02 14:15:00,buy
F12,F12_LIM_0046,2020-03-02 14:20:00,buy
F12,F12_LIM_0046,2020-03-02 15:40:00,buy
F12,F12_LIM_0046,2020-03-02 15:45:00,buy
F12,F12_LIM_0046,2020-03-03 15:50:00,buy
F12,F12_LIM_0046,2020-03-03 15:55:00,buy
F12,F12_LIM_0046,2020-03-03 16:00:00,buy
F12,F12_LIM_0046,2020-03-03 16:05:00,buy
F12,F12_LIM_0046,2020-03-03 16:10:00,buy
F12,F12_LIM_0046,2020-03-03 16:15:00,buy
F12,F12_LIM_0046,2020-03-03 16:20:00,buy
F12,F12_LIM_0046,2020-03-03 16:25:00,buy
F12,F12_LIM_0046,2020-03-03 16:30:00,buy
F12,F12_LIM_0046,2020-03-04 14:00:00,buy
F12,F12_LIM_0046,2020-03-04 14:05:00,buy
F12,F12_LIM_0046,2020-03-04 14:10:00,buy
F12,F12_LIM_0046,2020-03-04 14:15:00,buy
F12,F12_LIM_0046,2020-03-04 14:20:00,buy
F12,F12_LIM_0046,2020-03-04 14:25:00,buy
F12,F12_LIM_0046,2020-03-04 14:30:00,buy
F12,F12_LIM_0046,2020-03-04 16:30:00,buy
F12,F12_LIM_0046,2020-03-05 15:20:00,buy
F12,F12_LIM_0046,2020-03-05 15:30:00,buy
F12,F12_LIM_0046,2020-03-06 15:20:00,buy
F12,F12_LIM_0046,2020-03-06 15:25:00,buy
F12,F12_LIM_0046,2020-03-06 15:30:00,buy
F12,F12_LIM_0046,2020-03-06 15:35:00,buy
F12,F12_LIM_0046,2020-03-06 15:40:00,buy
F12,F12_LIM_0046,2020-03-06 15:45:00,buy
F12,F12_LIM_0046,2020-03-06 16:40:00,buy
F12,F12_LIM_0046,2020-03-06 16:45:00,buy
F12,F12_LIM_0046,2020-03-09 13:50:00,buy
F12,F12_LIM_0046,2020-03-09 13:55:00,buy
F12,F12_LIM_0046,2020-03-09 14:10:00,buy
F12,F12_LIM_0046,2020-03-09 14:35:00,buy
F12,F12_LIM_0046,2020-03-09 15:50:00,buy
F12,F12_LIM_0046,2020-03-10 13:35:00,buy
F12,F12_LIM_0046,2020-03-10 13:40:00,buy
F12,F12_LIM_0046,2020-03-10 13:45:00,buy
F12,F12_LIM_0046,2020-03-10 13:50:00,buy
F12,F12_LIM_0046,2020-03-10 13:55:00,buy
F12,F12_LIM_0046,2020-03-10 14:05:00,buy
F12,F12_LIM_0046,2020-03-10 14:10:00,buy
F12,F12_LIM_0046,2020-03-10 14:15:00,buy
F12,F12_LIM_0046,2020-03-10 14:20:00,buy
F12,F12_LIM_0046,2020-03-10 14:25:00,buy
F12,F12_LIM_0046,2020-03-10 15:55:00,buy
F12,F12_LIM_0046,2020-03-10 16:00:00,buy
F12,F12_LIM_0046,2020-03-11 13:00:00,buy
F12,F12_LIM_0046,2020-03-11 13:10:00,buy
F12,F12_LIM_0046,2020-03-11 13:15:00,buy
F12,F12_LIM_0046,2020-03-11 13:25:00,buy
F12,F12_LIM_0046,2020-03-11 14:05:00,buy
F12,F12_LIM_0046,2020-03-11 14:10:00,buy
F12,F12_LIM_0046,2020-03-11 14:15:00,buy
F12,F12_LIM_0046,2020-03-11 14:25:00,buy
F12,F12_LIM_0046,2020-03-11 14:30:00,buy
F12,F12_LIM_0046,2020-03-11 14:35:00,buy
F12,F12_LIM_0046,2020-03-11 14:55:00,buy
F12,F12_LIM_0046,2020-03-11 15:00:00,buy
F12,F12_LIM_0046,2020-03-11 15:05:00,buy
F12,F12_LIM_0046,2020-03-11 15:10:00,buy
F12,F12_LIM_0046,2020-03-11 15:15:00,buy
F12,F12_LIM_0046,2020-03-11 15:20:00,buy
F12,F12_LIM_0046,2020-03-11 15:25:00,buy
F12,F12_LIM_0046,2020-03-11 15:30:00,buy
F12,F12_LIM_0046,2020-03-11 15:35:00,buy
F12,F12_LIM_0046,2020-03-11 15:40:00,buy
F12,F12_LIM_0046,2020-03-11 15:50:00,buy
F12,F12_LIM_0046,2020-03-12 14:05:00,buy
F12,F12_LIM_0046,2020-03-12 14:10:00,buy
F12,F12_LIM_0046,2020-03-12 14:15:00,buy
F12,F12_LIM_0046,2020-03-12 14:20:00,buy
F12,F12_LIM_0046,2020-03-12 14:25:00,buy
F12,F12_LIM_0046,2020-03-12 14:30:00,buy
F12,F12_LIM_0046,2020-03-12 14:35:00,buy
F12,F12_LIM_0046,2020-03-12 15:00:00,buy
F12,F12_LIM_0046,2020-03-12 15:05:00,buy
F12,F12_LIM_0046,2020-03-12 15:10:00,buy
F12,F12_LIM_0046,2020-03-12 15:20:00,buy
F12,F12_LIM_0046,2020-03-12 15:55:00,buy
F12,F12_LIM_0046,2020-03-12 16:00:00,buy
F12,F12_LIM_0046,2020-03-13 13:00:00,buy
F12,F12_LIM_0046,2020-03-13 13:05:00,buy
F12,F12_LIM_0046,2020-03-13 13:10:00,buy
F12,F12_LIM_0046,2020-03-13 13:15:00,buy
F12,F12_LIM_0046,2020-03-13 13:20:00,buy
F12,F12_LIM_0046,2020-03-13 14:30:00,buy
F12,F12_LIM_0046,2020-03-13 14:40:00,buy
F12,F12_LIM_0046,2020-03-13 15:55:00,buy
F12,F12_LIM_0046,2020-03-13 16:00:00,buy
F12,F12_LIM_0046,2020-03-16 13:00:00,buy
F12,F12_LIM_0046,2020-03-16 13:05:00,buy
F12,F12_LIM_0046,2020-03-16 13:10:00,buy
F12,F12_LIM_0046,2020-03-16 13:15:00,buy
F12,F12_LIM_0046,2020-03-16 13:20:00,buy
F12,F12_LIM_0046,2020-03-16 13:25:00,buy
F12,F12_LIM_0046,2020-03-16 13:30:00,buy
F12,F12_LIM_0046,2020-03-16 14:50:00,buy
F12,F12_LIM_0046,2020-03-16 14:55:00,buy
F12,F12_LIM_0046,2020-03-16 15:00:00,buy
F12,F12_LIM_0046,2020-03-17 14:25:00,buy
F12,F12_LIM_0046,2020-03-17 14:40:00,buy
F12,F12_LIM_0046,2020-03-17 14:45:00,buy
F12,F12_LIM_0046,2020-03-17 14:50:00,buy
F12,F12_LIM_0046,2020-03-18 13:05:00,buy
F12,F12_LIM_0046,2020-03-18 13:10:00,buy
F12,F12_LIM_0046,2020-03-18 13:15:00,buy
F12,F12_LIM_0046,2020-03-18 13:20:00,buy
F12,F12_LIM_0046,2020-03-18 13:25:00,buy
F12,F12_LIM_0046,2020-03-18 13:35:00,buy
F12,F12_LIM_0046,2020-03-18 13:40:00,buy
F12,F12_LIM_0046,2020-03-18 13:45:00,buy
F12,F12_LIM_0046,2020-03-18 13:50:00,buy
F12,F12_LIM_0046,2020-03-18 14:30:00,buy
F12,F12_LIM_0046,2020-03-18 14:35:00,buy
F12,F12_LIM_0046,2020-03-18 14:40:00,buy
F12,F12_LIM_0046,2020-03-18 14:45:00,buy
F12,F12_LIM_0046,2020-03-18 14:50:00,buy
F12,F12_LIM_0046,2020-03-18 14:55:00,buy
F12,F12_LIM_0046,2020-03-18 15:00:00,buy
F12,F12_LIM_0046,2020-03-18 15:05:00,buy
F12,F12_LIM_0046,2020-03-18 15:10:00,buy
F12,F12_LIM_0046,2020-03-18 15:15:00,buy
F12,F12_LIM_0046,2020-03-18 15:20:00,buy
F12,F12_LIM_0046,2020-03-18 16:00:00,buy
F12,F12_LIM_0046,2020-03-19 15:05:00,buy
F12,F12_LIM_0046,2020-03-19 15:15:00,buy
F12,F12_LIM_0046,2020-03-19 15:50:00,buy
F12,F12_LIM_0046,2020-03-19 15:55:00,buy
F12,F12_LIM_0046,2020-03-19 16:00:00,buy
F12,F12_LIM_0046,2020-03-20 13:05:00,buy
F12,F12_LIM_0046,2020-03-20 13:10:00,buy
F12,F12_LIM_0046,2020-03-20 13:15:00,buy
F12,F12_LIM_0046,2020-03-20 13:20:00,buy
F12,F12_LIM_0046,2020-03-20 13:25:00,buy
F12,F12_LIM_0046,2020-03-20 15:50:00,buy
F12,F12_LIM_0046,2020-03-20 15:55:00,buy
F12,F12_LIM_0046,2020-03-23 13:35:00,buy
F12,F12_LIM_0046,2020-03-23 15:20:00,buy
F12,F12_LIM_0046,2020-03-23 15:25:00,buy
F12,F12_LIM_0046,2020-03-23 15:30:00,buy
F12,F12_LIM_0046,2020-03-23 15:35:00,buy
F12,F12_LIM_0046,2020-03-23 15:40:00,buy
F12,F12_LIM_0046,2020-03-23 15:45:00,buy
F12,F12_LIM_0046,2020-03-23 15:50:00,buy
F12,F12_LIM_0046,2020-03-23 15:55:00,buy
F12,F12_LIM_0046,2020-03-23 16:00:00,buy
F12,F12_LIM_0046,2020-03-24 13:40:00,buy
F12,F12_LIM_0046,2020-03-24 14:20:00,buy
F12,F12_LIM_0046,2020-03-24 14:25:00,buy
F12,F12_LIM_0046,2020-03-24 14:30:00,buy
F12,F12_LIM_0046,2020-03-24 14:35:00,buy
F12,F12_LIM_0046,2020-03-24 14:40:00,buy
F12,F12_LIM_0046,2020-03-25 13:45:00,buy
F12,F12_LIM_0046,2020-03-25 13:50:00,buy
F12,F12_LIM_0046,2020-03-25 13:55:00,buy
F12,F12_LIM_0046,2020-03-25 14:00:00,buy
F12,F12_LIM_0046,2020-03-25 14:05:00,buy
F12,F12_LIM_0046,2020-03-25 14:10:00,buy
F12,F12_LIM_0046,2020-03-25 15:25:00,buy
F12,F12_LIM_0046,2020-03-26 13:40:00,buy
F12,F12_LIM_0046,2020-03-26 13:45:00,buy
F12,F12_LIM_0046,2020-03-26 13:50:00,buy
F12,F12_LIM_0046,2020-03-27 13:00:00,buy
F12,F12_LIM_0046,2020-03-27 13:05:00,buy
F12,F12_LIM_0046,2020-03-27 13:20:00,buy
F12,F12_LIM_0046,2020-03-27 13:25:00,buy
F12,F12_LIM_0046,2020-03-27 13:30:00,buy
